participant,trial,task,sentence,answer_speech,keyword_1,keyword_2,keyword_3,count_correct,prompt,answer_img,response,correctness,rt
60cc8e590c7793bf05824f9d,24,speech_single,bkbf0812,The bus stopped suddenly,bus,stopped,suddenly,2,NA,NA,NA,0,9999
60d45ef14ce40213675e4388,24,speech_single,bkbf0501,The bath towel was wet,bath,towel,wet,2,NA,NA,NA,0,9999
60da4f7cfeb278c000590a9a,24,speech_single,bkbf1215,The boy had a toy dragon,boy,toy,dragon,3,NA,NA,NA,0,9999
60db68bf0afb77d197c93db2,24,speech_single,bkbf0812,The bus stopped suddenly,bus,stopped,suddenly,2,NA,NA,NA,0,9999
595253890f31490001c7ab37,25,speech_single,bkbf1212,The children help the milkman,children,help,milkman,3,NA,NA,NA,0,9999
595bb42745265c000166d399,25,speech_single,bkbf1205,The taps are above the sink,taps,above,sink,0,NA,NA,NA,0,9999
5a16ae50c259f30001766bef,25,speech_single,bkbf0310,The man cleaned his shoes,man,cleaned,shoes,3,NA,NA,NA,0,9999
5e18ca0eba65e719f09679ba,25,speech_single,bkbf0913,The dinner plate's hot,dinner,plates,hot,1,NA,NA,NA,0,9999
5edd263a2514f6a1f7efe19a,25,speech_single,bkbf1907,A grocer sells butter,grocer,sells,butter,0,NA,NA,NA,0,9999
5f357c562a9f82544e197639,25,speech_single,bkbf1415,The grass is getting long,grass,getting,long,1,NA,NA,NA,0,9999
5f52971c271a0703d733031c,25,speech_single,bkbf0216,The school finished early,school,finished,early,3,NA,NA,NA,0,9999
60ca1d7bb2cc53851241bab6,25,speech_single,bkbf0414,The cooks making a cake,cooks,making,cake,3,NA,NA,NA,0,9999
60cc8e590c7793bf05824f9d,25,speech_single,bkbf2012,The raincoat's hanging up,raincoats,hanging,up,1,NA,NA,NA,0,9999
60d45ef14ce40213675e4388,25,speech_single,bkbf1907,A grocer sells butter,grocer,sells,butter,3,NA,NA,NA,0,9999
60da4f7cfeb278c000590a9a,25,speech_single,bkbf2112,The cricket team's playing,cricket,teams,playing,0,NA,NA,NA,0,9999
60db68bf0afb77d197c93db2,25,speech_single,bkbf1907,A grocer sells butter,grocer,sells,butter,0,NA,NA,NA,0,9999
595253890f31490001c7ab37,26,speech_single,bkbf1906,The cleaner swept the floor,cleaner,swept,floor,2,NA,NA,NA,0,9999
595bb42745265c000166d399,26,speech_single,bkbf0201,The ladder's near the door,ladders,near,door,1,NA,NA,NA,0,9999
5a16ae50c259f30001766bef,26,speech_single,bkbf2016,The flower stands in a pot,flower,stands,pot,0,NA,NA,NA,0,9999
5e18ca0eba65e719f09679ba,26,speech_single,bkbf0714,The orange was quite sweet,orange,quite,sweet,3,NA,NA,NA,0,9999
5edd263a2514f6a1f7efe19a,26,speech_single,bkbf1203,The front garden was pretty,front,garden,pretty,2,NA,NA,NA,0,9999
5f357c562a9f82544e197639,26,speech_single,bkbf0913,The dinner plate's hot,dinner,plates,hot,0,NA,NA,NA,0,9999
5f52971c271a0703d733031c,26,speech_single,bkbf0213,Some sticks were under the tree,sticks,under,tree,3,NA,NA,NA,0,9999
60ca1d7bb2cc53851241bab6,26,speech_single,bkbf0602,The mother stirs the tea,mother,stirs,tea,2,NA,NA,NA,0,9999
60cc8e590c7793bf05824f9d,26,speech_single,bkbf0109,The postman shut the gate,postman,shut,gate,3,NA,NA,NA,0,9999
60d45ef14ce40213675e4388,26,speech_single,bkbf0206,The thin dog was hungry,thin,dog,hungry,3,NA,NA,NA,0,9999
60da4f7cfeb278c000590a9a,26,speech_single,bkbf0501,The bath towel was wet,bath,towel,wet,3,NA,NA,NA,0,9999
60db68bf0afb77d197c93db2,26,speech_single,bkbf1205,The taps are above the sink,taps,above,sink,1,NA,NA,NA,0,9999
595253890f31490001c7ab37,27,speech_single,bkbf0310,The man cleaned his shoes,man,cleaned,shoes,3,NA,NA,NA,0,9999
595bb42745265c000166d399,27,speech_single,bkbf0204,The old gloves are dirty,old,gloves,dirty,0,NA,NA,NA,0,9999
5a16ae50c259f30001766bef,27,speech_single,bkbf0213,Some sticks were under the tree,sticks,under,tree,2,NA,NA,NA,0,9999
5e18ca0eba65e719f09679ba,27,speech_single,bkbf1609,Some men shave in the morning,men,shave,morning,1,NA,NA,NA,0,9999
5edd263a2514f6a1f7efe19a,27,speech_single,bkbf0812,The bus stopped suddenly,bus,stopped,suddenly,3,NA,NA,NA,0,9999
5f357c562a9f82544e197639,27,speech_single,bkbf0204,The old gloves are dirty,old,gloves,dirty,1,NA,NA,NA,0,9999
5f52971c271a0703d733031c,27,speech_single,bkbf0812,The bus stopped suddenly,bus,stopped,suddenly,2,NA,NA,NA,0,9999
60ca1d7bb2cc53851241bab6,27,speech_single,bkbf1616,The painter used a brush,painter,used,brush,3,NA,NA,NA,0,9999
60cc8e590c7793bf05824f9d,27,speech_single,bkbf0414,The cooks making a cake,cooks,making,cake,3,NA,NA,NA,0,9999
60d45ef14ce40213675e4388,27,speech_single,bkbf0502,The matches lie on the shelf,matches,lie,shelf,2,NA,NA,NA,0,9999
60da4f7cfeb278c000590a9a,27,speech_single,bkbf0803,The match boxes are empty,match,boxes,empty,2,NA,NA,NA,0,9999
60db68bf0afb77d197c93db2,27,speech_single,bkbf1212,The children help the milkman,children,help,milkman,3,NA,NA,NA,0,9999
595253890f31490001c7ab37,28,speech_single,bkbf1616,The painter used a brush,painter,used,brush,1,NA,NA,NA,0,9999
595bb42745265c000166d399,28,speech_single,bkbf1301,The fruit came in a box,fruit,came,box,0,NA,NA,NA,0,9999
5a16ae50c259f30001766bef,28,speech_single,bkbf1301,The fruit came in a box,fruit,came,box,1,NA,NA,NA,0,9999
5e18ca0eba65e719f09679ba,28,speech_single,bkbf0109,The postman shut the gate,postman,shut,gate,2,NA,NA,NA,0,9999
5edd263a2514f6a1f7efe19a,28,speech_single,bkbf1616,The painter used a brush,painter,used,brush,0,NA,NA,NA,0,9999
5f357c562a9f82544e197639,28,speech_single,bkbf1301,The fruit came in a box,fruit,came,box,0,NA,NA,NA,0,9999
5f52971c271a0703d733031c,28,speech_single,bkbf0803,The match boxes are empty,match,boxes,empty,3,NA,NA,NA,0,9999
60ca1d7bb2cc53851241bab6,28,speech_single,bkbf0201,The ladder's near the door,ladders,near,door,3,NA,NA,NA,0,9999
60cc8e590c7793bf05824f9d,28,speech_single,bkbf0206,The thin dog was hungry,thin,dog,hungry,1,NA,NA,NA,0,9999
60d45ef14ce40213675e4388,28,speech_single,bkbf1008,Someones crossing the road,Someones,crossing,road,1,NA,NA,NA,0,9999
60da4f7cfeb278c000590a9a,28,speech_single,bkbf1701,The apple pie's cooking,apple,pies,cooking,0,NA,NA,NA,0,9999
60db68bf0afb77d197c93db2,28,speech_single,bkbf1408,The kitchen window was clean,kitchen,window,clean,3,NA,NA,NA,0,9999
595253890f31490001c7ab37,29,speech_single,bkbf1008,Someones crossing the road,Someones,crossing,road,3,NA,NA,NA,0,9999
595bb42745265c000166d399,29,speech_single,bkbf1516,The puppy plays with a ball,puppy,plays,ball,1,NA,NA,NA,0,9999
5a16ae50c259f30001766bef,29,speech_single,bkbf0812,The bus stopped suddenly,bus,stopped,suddenly,2,NA,NA,NA,0,9999
5e18ca0eba65e719f09679ba,29,speech_single,bkbf1008,Someones crossing the road,Someones,crossing,road,3,NA,NA,NA,0,9999
5edd263a2514f6a1f7efe19a,29,speech_single,bkbf0906,A letter fell on the mat,letter,fell,mat,1,NA,NA,NA,0,9999
5f357c562a9f82544e197639,29,speech_single,bkbf2112,The cricket team's playing,cricket,teams,playing,0,NA,NA,NA,0,9999
5f52971c271a0703d733031c,29,speech_single,bkbf1609,Some men shave in the morning,men,shave,morning,0,NA,NA,NA,0,9999
60ca1d7bb2cc53851241bab6,29,speech_single,bkbf0206,The thin dog was hungry,thin,dog,hungry,1,NA,NA,NA,0,9999
60cc8e590c7793bf05824f9d,29,speech_single,bkbf1616,The painter used a brush,painter,used,brush,3,NA,NA,NA,0,9999
60d45ef14ce40213675e4388,29,speech_single,bkbf0213,Some sticks were under the tree,sticks,under,tree,2,NA,NA,NA,0,9999
60da4f7cfeb278c000590a9a,29,speech_single,bkbf1609,Some men shave in the morning,men,shave,morning,0,NA,NA,NA,0,9999
60db68bf0afb77d197c93db2,29,speech_single,bkbf1208,The bread van's coming,bread,vans,coming,2,NA,NA,NA,0,9999
595253890f31490001c7ab37,30,speech_single,bkbf1301,The fruit came in a box,fruit,came,box,0,NA,NA,NA,0,9999
595bb42745265c000166d399,30,speech_single,bkbf0109,The postman shut the gate,postman,shut,gate,3,NA,NA,NA,0,9999
5a16ae50c259f30001766bef,30,speech_single,bkbf0913,The dinner plate's hot,dinner,plates,hot,0,NA,NA,NA,0,9999
5e18ca0eba65e719f09679ba,30,speech_single,bkbf0414,The cooks making a cake,cooks,making,cake,3,NA,NA,NA,0,9999
5edd263a2514f6a1f7efe19a,30,speech_single,bkbf1701,The apple pie's cooking,apple,pies,cooking,3,NA,NA,NA,0,9999
5f357c562a9f82544e197639,30,speech_single,bkbf1408,The kitchen window was clean,kitchen,window,clean,1,NA,NA,NA,0,9999
5f52971c271a0703d733031c,30,speech_single,bkbf0204,The old gloves are dirty,old,gloves,dirty,2,NA,NA,NA,0,9999
60ca1d7bb2cc53851241bab6,30,speech_single,bkbf0913,The dinner plate's hot,dinner,plates,hot,3,NA,NA,NA,0,9999
60cc8e590c7793bf05824f9d,30,speech_single,bkbf0310,The man cleaned his shoes,man,cleaned,shoes,3,NA,NA,NA,0,9999
60d45ef14ce40213675e4388,30,speech_single,bkbf1203,The front garden was pretty,front,garden,pretty,3,NA,NA,NA,0,9999
60da4f7cfeb278c000590a9a,30,speech_single,bkbf0602,The mother stirs the tea,mother,stirs,tea,0,NA,NA,NA,0,9999
60db68bf0afb77d197c93db2,30,speech_single,bkbf0602,The mother stirs the tea,mother,stirs,tea,0,NA,NA,NA,0,9999
595253890f31490001c7ab37,31,speech_single,bkbf0206,The thin dog was hungry,thin,dog,hungry,2,NA,NA,NA,0,9999
595bb42745265c000166d399,31,speech_single,bkbf1906,The cleaner swept the floor,cleaner,swept,floor,2,NA,NA,NA,0,9999
5a16ae50c259f30001766bef,31,speech_single,bkbf0201,The ladder's near the door,ladders,near,door,1,NA,NA,NA,0,9999
5e18ca0eba65e719f09679ba,31,speech_single,bkbf1208,The bread van's coming,bread,vans,coming,1,NA,NA,NA,0,9999
5edd263a2514f6a1f7efe19a,31,speech_single,bkbf0602,The mother stirs the tea,mother,stirs,tea,0,NA,NA,NA,0,9999
5f357c562a9f82544e197639,31,speech_single,bkbf0615,The broom stood in the corner,broom,stood,corner,3,NA,NA,NA,0,9999
5f52971c271a0703d733031c,31,speech_single,bkbf2012,The raincoat's hanging up,raincoats,hanging,up,0,NA,NA,NA,0,9999
60ca1d7bb2cc53851241bab6,31,speech_single,bkbf0615,The broom stood in the corner,broom,stood,corner,2,NA,NA,NA,0,9999
60cc8e590c7793bf05824f9d,31,speech_single,bkbf1208,The bread van's coming,bread,vans,coming,1,NA,NA,NA,0,9999
60d45ef14ce40213675e4388,31,speech_single,bkbf0602,The mother stirs the tea,mother,stirs,tea,0,NA,NA,NA,0,9999
60da4f7cfeb278c000590a9a,31,speech_single,bkbf2110,The egg cups are on the table,egg,cups,table,3,NA,NA,NA,0,9999
60db68bf0afb77d197c93db2,31,speech_single,bkbf0714,The orange was quite sweet,orange,quite,sweet,3,NA,NA,NA,0,9999
595253890f31490001c7ab37,32,speech_single,bkbf0414,The cooks making a cake,cooks,making,cake,3,NA,NA,NA,0,9999
595bb42745265c000166d399,32,speech_single,bkbf0210,The police chased the car,police,chased,car,2,NA,NA,NA,0,9999
5a16ae50c259f30001766bef,32,speech_single,bkbf0501,The bath towel was wet,bath,towel,wet,3,NA,NA,NA,0,9999
5e18ca0eba65e719f09679ba,32,speech_single,bkbf0502,The matches lie on the shelf,matches,lie,shelf,2,NA,NA,NA,0,9999
5edd263a2514f6a1f7efe19a,32,speech_single,bkbf1008,Someones crossing the road,Someones,crossing,road,3,NA,NA,NA,0,9999
5f357c562a9f82544e197639,32,speech_single,bkbf2110,The egg cups are on the table,egg,cups,table,2,NA,NA,NA,0,9999
5f52971c271a0703d733031c,32,speech_single,bkbf0310,The man cleaned his shoes,man,cleaned,shoes,3,NA,NA,NA,0,9999
60ca1d7bb2cc53851241bab6,32,speech_single,bkbf2016,The flower stands in a pot,flower,stands,pot,3,NA,NA,NA,0,9999
60cc8e590c7793bf05824f9d,32,speech_single,bkbf0913,The dinner plate's hot,dinner,plates,hot,3,NA,NA,NA,0,9999
60d45ef14ce40213675e4388,32,speech_single,bkbf0210,The police chased the car,police,chased,car,1,NA,NA,NA,0,9999
60da4f7cfeb278c000590a9a,32,speech_single,bkbf0906,A letter fell on the mat,letter,fell,mat,3,NA,NA,NA,0,9999
60db68bf0afb77d197c93db2,32,speech_single,bkbf0414,The cooks making a cake,cooks,making,cake,2,NA,NA,NA,0,9999
595253890f31490001c7ab37,33,speech_single,bkbf1203,The front garden was pretty,front,garden,pretty,2,NA,NA,NA,0,9999
595bb42745265c000166d399,33,speech_single,bkbf0615,The broom stood in the corner,broom,stood,corner,0,NA,NA,NA,0,9999
5a16ae50c259f30001766bef,33,speech_single,bkbf0615,The broom stood in the corner,broom,stood,corner,2,NA,NA,NA,0,9999
5e18ca0eba65e719f09679ba,33,speech_single,bkbf1408,The kitchen window was clean,kitchen,window,clean,3,NA,NA,NA,0,9999
5edd263a2514f6a1f7efe19a,33,speech_single,bkbf1609,Some men shave in the morning,men,shave,morning,0,NA,NA,NA,0,9999
5f357c562a9f82544e197639,33,speech_single,bkbf1609,Some men shave in the morning,men,shave,morning,0,NA,NA,NA,0,9999
5f52971c271a0703d733031c,33,speech_single,bkbf1415,The grass is getting long,grass,getting,long,3,NA,NA,NA,0,9999
60ca1d7bb2cc53851241bab6,33,speech_single,bkbf1415,The grass is getting long,grass,getting,long,3,NA,NA,NA,0,9999
60cc8e590c7793bf05824f9d,33,speech_single,bkbf0502,The matches lie on the shelf,matches,lie,shelf,3,NA,NA,NA,0,9999
60d45ef14ce40213675e4388,33,speech_single,bkbf2112,The cricket team's playing,cricket,teams,playing,0,NA,NA,NA,0,9999
60da4f7cfeb278c000590a9a,33,speech_single,bkbf1208,The bread van's coming,bread,vans,coming,1,NA,NA,NA,0,9999
60db68bf0afb77d197c93db2,33,speech_single,bkbf1906,The cleaner swept the floor,cleaner,swept,floor,3,NA,NA,NA,0,9999
595253890f31490001c7ab37,34,speech_single,bkbf0602,The mother stirs the tea,mother,stirs,tea,0,NA,NA,NA,0,9999
595bb42745265c000166d399,34,speech_single,bkbf2110,The egg cups are on the table,egg,cups,table,1,NA,NA,NA,0,9999
5a16ae50c259f30001766bef,34,speech_single,bkbf0206,The thin dog was hungry,thin,dog,hungry,2,NA,NA,NA,0,9999
5e18ca0eba65e719f09679ba,34,speech_single,bkbf1212,The children help the milkman,children,help,milkman,2,NA,NA,NA,0,9999
5edd263a2514f6a1f7efe19a,34,speech_single,bkbf0109,The postman shut the gate,postman,shut,gate,3,NA,NA,NA,0,9999
5f357c562a9f82544e197639,34,speech_single,bkbf0210,The police chased the car,police,chased,car,3,NA,NA,NA,0,9999
5f52971c271a0703d733031c,34,speech_single,bkbf1701,The apple pie's cooking,apple,pies,cooking,3,NA,NA,NA,0,9999
60ca1d7bb2cc53851241bab6,34,speech_single,bkbf1203,The front garden was pretty,front,garden,pretty,3,NA,NA,NA,0,9999
60cc8e590c7793bf05824f9d,34,speech_single,bkbf0615,The broom stood in the corner,broom,stood,corner,1,NA,NA,NA,0,9999
60d45ef14ce40213675e4388,34,speech_single,bkbf0906,A letter fell on the mat,letter,fell,mat,1,NA,NA,NA,0,9999
60da4f7cfeb278c000590a9a,34,speech_single,bkbf1301,The fruit came in a box,fruit,came,box,1,NA,NA,NA,0,9999
60db68bf0afb77d197c93db2,34,speech_single,bkbf0913,The dinner plate's hot,dinner,plates,hot,2,NA,NA,NA,0,9999
595253890f31490001c7ab37,35,speech_single,bkbf0204,The old gloves are dirty,old,gloves,dirty,1,NA,NA,NA,0,9999
595bb42745265c000166d399,35,speech_single,bkbf0803,The match boxes are empty,match,boxes,empty,2,NA,NA,NA,0,9999
5a16ae50c259f30001766bef,35,speech_single,bkbf1008,Someones crossing the road,Someones,crossing,road,3,NA,NA,NA,0,9999
5e18ca0eba65e719f09679ba,35,speech_single,bkbf0512,Somebody took the money,Somebody,took,money,3,NA,NA,NA,0,9999
5edd263a2514f6a1f7efe19a,35,speech_single,bkbf0204,The old gloves are dirty,old,gloves,dirty,0,NA,NA,NA,0,9999
5f357c562a9f82544e197639,35,speech_single,bkbf0201,The ladder's near the door,ladders,near,door,0,NA,NA,NA,0,9999
5f52971c271a0703d733031c,35,speech_single,bkbf1907,A grocer sells butter,grocer,sells,butter,3,NA,NA,NA,0,9999
60ca1d7bb2cc53851241bab6,35,speech_single,bkbf0501,The bath towel was wet,bath,towel,wet,2,NA,NA,NA,0,9999
60cc8e590c7793bf05824f9d,35,speech_single,bkbf2016,The flower stands in a pot,flower,stands,pot,2,NA,NA,NA,0,9999
60d45ef14ce40213675e4388,35,speech_single,bkbf1408,The kitchen window was clean,kitchen,window,clean,3,NA,NA,NA,0,9999
60da4f7cfeb278c000590a9a,35,speech_single,bkbf0512,Somebody took the money,Somebody,took,money,3,NA,NA,NA,0,9999
60db68bf0afb77d197c93db2,35,speech_single,bkbf1616,The painter used a brush,painter,used,brush,3,NA,NA,NA,0,9999
595253890f31490001c7ab37,36,speech_single,bkbf0501,The bath towel was wet,bath,towel,wet,2,NA,NA,NA,0,9999
595bb42745265c000166d399,36,speech_single,bkbf0913,The dinner plate's hot,dinner,plates,hot,2,NA,NA,NA,0,9999
5a16ae50c259f30001766bef,36,speech_single,bkbf1215,The boy had a toy dragon,boy,toy,dragon,3,NA,NA,NA,0,9999
5e18ca0eba65e719f09679ba,36,speech_single,bkbf0501,The bath towel was wet,bath,towel,wet,3,NA,NA,NA,0,9999
5edd263a2514f6a1f7efe19a,36,speech_single,bkbf2016,The flower stands in a pot,flower,stands,pot,2,NA,NA,NA,0,9999
5f357c562a9f82544e197639,36,speech_single,bkbf1616,The painter used a brush,painter,used,brush,1,NA,NA,NA,0,9999
5f52971c271a0703d733031c,36,speech_single,bkbf0210,The police chased the car,police,chased,car,0,NA,NA,NA,0,9999
60ca1d7bb2cc53851241bab6,36,speech_single,bkbf1301,The fruit came in a box,fruit,came,box,1,NA,NA,NA,0,9999
60cc8e590c7793bf05824f9d,36,speech_single,bkbf0906,A letter fell on the mat,letter,fell,mat,0,NA,NA,NA,0,9999
60d45ef14ce40213675e4388,36,speech_single,bkbf1701,The apple pie's cooking,apple,pies,cooking,3,NA,NA,NA,0,9999
60da4f7cfeb278c000590a9a,36,speech_single,bkbf0913,The dinner plate's hot,dinner,plates,hot,2,NA,NA,NA,0,9999
60db68bf0afb77d197c93db2,36,speech_single,bkbf0109,The postman shut the gate,postman,shut,gate,1,NA,NA,NA,0,9999
595253890f31490001c7ab37,37,speech_single,bkbf0502,The matches lie on the shelf,matches,lie,shelf,3,NA,NA,NA,0,9999
595bb42745265c000166d399,37,speech_single,bkbf0213,Some sticks were under the tree,sticks,under,tree,0,NA,NA,NA,0,9999
5a16ae50c259f30001766bef,37,speech_single,bkbf1415,The grass is getting long,grass,getting,long,3,NA,NA,NA,0,9999
5e18ca0eba65e719f09679ba,37,speech_single,bkbf2112,The cricket team's playing,cricket,teams,playing,0,NA,NA,NA,0,9999
5edd263a2514f6a1f7efe19a,37,speech_single,bkbf0501,The bath towel was wet,bath,towel,wet,2,NA,NA,NA,0,9999
5f357c562a9f82544e197639,37,speech_single,bkbf0310,The man cleaned his shoes,man,cleaned,shoes,3,NA,NA,NA,0,9999
5f52971c271a0703d733031c,37,speech_single,bkbf1208,The bread van's coming,bread,vans,coming,3,NA,NA,NA,0,9999
60ca1d7bb2cc53851241bab6,37,speech_single,bkbf1215,The boy had a toy dragon,boy,toy,dragon,3,NA,NA,NA,0,9999
60cc8e590c7793bf05824f9d,37,speech_single,bkbf0501,The bath towel was wet,bath,towel,wet,3,NA,NA,NA,0,9999
60d45ef14ce40213675e4388,37,speech_single,bkbf0812,The bus stopped suddenly,bus,stopped,suddenly,2,NA,NA,NA,0,9999
60da4f7cfeb278c000590a9a,37,speech_single,bkbf0310,The man cleaned his shoes,man,cleaned,shoes,1,NA,NA,NA,0,9999
60db68bf0afb77d197c93db2,37,speech_single,bkbf0204,The old gloves are dirty,old,gloves,dirty,0,NA,NA,NA,0,9999
595253890f31490001c7ab37,38,speech_single,bkbf1701,The apple pie's cooking,apple,pies,cooking,3,NA,NA,NA,0,9999
595bb42745265c000166d399,38,speech_single,bkbf1203,The front garden was pretty,front,garden,pretty,3,NA,NA,NA,0,9999
5a16ae50c259f30001766bef,38,speech_single,bkbf1516,The puppy plays with a ball,puppy,plays,ball,1,NA,NA,NA,0,9999
5e18ca0eba65e719f09679ba,38,speech_single,bkbf2110,The egg cups are on the table,egg,cups,table,3,NA,NA,NA,0,9999
5edd263a2514f6a1f7efe19a,38,speech_single,bkbf0201,The ladder's near the door,ladders,near,door,2,NA,NA,NA,0,9999
5f357c562a9f82544e197639,38,speech_single,bkbf1215,The boy had a toy dragon,boy,toy,dragon,3,NA,NA,NA,0,9999
5f52971c271a0703d733031c,38,speech_single,bkbf0714,The orange was quite sweet,orange,quite,sweet,3,NA,NA,NA,0,9999
60ca1d7bb2cc53851241bab6,38,speech_single,bkbf2012,The raincoat's hanging up,raincoats,hanging,up,0,NA,NA,NA,0,9999
60cc8e590c7793bf05824f9d,38,speech_single,bkbf0512,Somebody took the money,Somebody,took,money,3,NA,NA,NA,0,9999
60d45ef14ce40213675e4388,38,speech_single,bkbf1208,The bread van's coming,bread,vans,coming,3,NA,NA,NA,0,9999
60da4f7cfeb278c000590a9a,38,speech_single,bkbf1008,Someones crossing the road,Someones,crossing,road,2,NA,NA,NA,0,9999
60db68bf0afb77d197c93db2,38,speech_single,bkbf0501,The bath towel was wet,bath,towel,wet,3,NA,NA,NA,0,9999
595253890f31490001c7ab37,39,speech_single,bkbf1907,A grocer sells butter,grocer,sells,butter,3,NA,NA,NA,0,9999
595bb42745265c000166d399,39,speech_single,bkbf0602,The mother stirs the tea,mother,stirs,tea,0,NA,NA,NA,0,9999
5a16ae50c259f30001766bef,39,speech_single,bkbf1616,The painter used a brush,painter,used,brush,2,NA,NA,NA,0,9999
5e18ca0eba65e719f09679ba,39,speech_single,bkbf1616,The painter used a brush,painter,used,brush,3,NA,NA,NA,0,9999
5edd263a2514f6a1f7efe19a,39,speech_single,bkbf1415,The grass is getting long,grass,getting,long,1,NA,NA,NA,0,9999
